DHSCLUST,goes_out,neglect_children,Urgues,Refuse_sex,Burns_Food,Overall,LATNUM,LONGNUM
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,NA,NA,NA,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,1,1,0,1,1,4.965165,-2.009094
1,0,1,1,0,0,1,4.965165,-2.009094
1,0,1,0,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,1,0,1,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,1,1,0,1,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,1,0,0,0,1,4.965165,-2.009094
1,0,1,0,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,1,1,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,1,0,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,1,1,1,1,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,1,0,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,1,1,1,1,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,1,1,0,0,1,4.965165,-2.009094
1,1,1,1,0,1,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,1,1,4.965165,-2.009094
1,0,1,0,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,0,NA,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,1,0,1,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,1,0,1,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,1,1,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,1,0,0,0,1,4.965165,-2.009094
1,1,1,1,1,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,1,0,0,0,1,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,0,1,0,0,0,1,4.965165,-2.009094
1,NA,NA,NA,NA,NA,0,4.965165,-2.009094
1,0,0,0,0,0,0,4.965165,-2.009094
1,1,0,0,0,0,1,4.965165,-2.009094
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,1,0,0,0,0,1,5.793782,-0.400936
2,1,0,0,1,0,1,5.793782,-0.400936
2,1,1,NA,0,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,1,1,0,0,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,1,1,1,1,1,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,1,1,0,1,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,1,0,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,1,1,1,1,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,1,0,0,0,1,5.793782,-0.400936
2,1,1,0,1,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,1,1,1,0,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,1,1,0,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,1,0,1,0,0,1,5.793782,-0.400936
2,0,0,1,NA,1,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,1,1,0,0,0,1,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
2,0,0,0,0,0,0,5.793782,-0.400936
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,1,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,1,0,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,1,1,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,0,1,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,1,1,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,1,1,1,1,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,1,1,1,6.742562,-1.636748
3,0,0,1,0,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,1,0,0,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,1,1,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,1,1,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,1,0,0,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,0,1,1,6.742562,-1.636748
3,1,1,1,NA,1,1,6.742562,-1.636748
3,1,1,1,0,0,1,6.742562,-1.636748
3,0,0,1,1,0,1,6.742562,-1.636748
3,1,1,0,0,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,1,0,0,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,0,1,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,0,1,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,0,0,0,0,1,6.742562,-1.636748
3,0,1,0,0,0,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,0,1,1,6.742562,-1.636748
3,0,0,0,0,0,0,6.742562,-1.636748
3,1,1,1,1,1,1,6.742562,-1.636748
3,1,1,0,0,0,1,6.742562,-1.636748
4,0,0,0,0,0,0,5.503744,-0.413996
4,1,1,1,0,0,1,5.503744,-0.413996
4,1,1,0,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,1,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,1,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,1,1,0,0,0,1,5.503744,-0.413996
4,0,1,0,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,1,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,1,0,0,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,1,0,0,0,1,5.503744,-0.413996
4,0,1,0,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,1,0,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,1,1,0,0,1,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,1,1,1,1,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,1,0,1,1,1,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,1,0,1,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,1,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,1,0,1,5.503744,-0.413996
4,1,1,0,0,0,1,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,0,0,0,0,0,5.503744,-0.413996
4,0,1,0,0,0,1,5.503744,-0.413996
5,1,1,1,1,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,1,1,1,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,0,1,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,1,0,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,1,1,1,0,1,10.554068,0.038188
5,1,1,0,0,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,0,0,0,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,0,0,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,1,1,1,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,0,0,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,0,0,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,0,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,1,1,1,0,1,10.554068,0.038188
5,0,1,1,1,0,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,NA,NA,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
5,1,1,1,1,1,1,10.554068,0.038188
5,0,0,0,0,0,0,10.554068,0.038188
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,1,1,0,1,0,1,6.725353,-1.586704
6,0,0,0,0,1,1,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,1,0,0,0,0,1,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,1,0,0,1,0,1,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,1,0,0,1,0,1,6.725353,-1.586704
6,0,1,0,0,0,1,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,1,1,1,1,0,1,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,1,1,0,1,0,1,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,1,0,0,0,1,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,1,0,1,6.725353,-1.586704
6,1,1,0,NA,0,1,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,NA,NA,NA,NA,NA,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,0,0,0,0,0,0,6.725353,-1.586704
6,1,0,0,0,0,1,6.725353,-1.586704
7,1,1,1,1,1,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,1,0,0,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,1,1,1,0,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,1,0,0,1,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,1,0,0,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,1,0,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,1,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,1,1,1,0,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,1,1,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,1,1,0,0,1,1,5.493283,-1.154177
7,0,1,0,0,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,1,0,0,0,1,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
7,0,0,0,0,0,0,5.493283,-1.154177
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,NA,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
9,0,0,0,0,0,0,5.692909,-1.279127
