DHSCLUST,goes_out,neglect_children,Urgues,Refuse_sex,Burns_Food,Overall
46,0,0,0,0,0,0
46,0,0,0,0,0,0
46,0,0,0,0,0,0
46,0,0,0,0,0,0
46,1,1,0,0,0,1
46,0,0,0,0,0,0
46,1,1,1,0,0,1
46,0,0,1,0,0,1
46,1,1,1,0,1,1
46,0,0,0,0,0,0
46,0,0,0,0,0,0
46,0,0,0,0,0,0
46,0,1,1,0,0,1
46,0,0,0,0,0,0
46,1,1,1,0,1,1
46,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,1,0,0,0,1
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,1,0,1,0,0,1
47,0,0,1,0,0,1
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
47,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,1,1,0,0,0,1
4,0,0,0,0,0,0
4,0,1,0,0,0,1
4,0,0,1,0,0,1
4,1,0,1,1,1,1
4,0,0,0,0,0,0
4,0,1,0,0,0,1
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,1,1,1,1,0,1
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
49,1,1,1,1,1,1
49,0,0,,,0,0
49,1,0,0,0,0,1
49,0,0,0,0,0,0
49,0,0,0,0,0,0
49,1,0,0,0,0,1
49,0,0,1,0,0,1
49,1,1,0,0,0,1
49,0,0,0,0,0,0
49,0,0,0,0,0,0
49,0,0,0,0,0,0
49,0,0,0,0,0,0
49,0,0,0,0,0,0
49,0,0,0,0,1,1
49,0,0,0,0,0,0
49,0,0,1,0,0,1
49,0,0,0,0,0,0
50,0,0,0,1,0,1
50,1,1,1,1,0,1
50,1,1,1,0,0,1
50,0,0,1,1,0,1
50,0,0,0,0,0,0
50,0,0,0,0,0,0
50,0,1,0,1,0,1
50,0,1,0,1,0,1
50,0,0,0,0,0,0
50,0,0,0,0,0,0
50,1,1,1,1,1,1
50,0,1,1,1,1,1
50,0,1,1,1,1,1
50,0,0,0,0,0,0
50,0,0,0,0,0,0
50,0,0,0,0,0,0
50,0,0,0,0,0,0
50,1,1,1,1,0,1
50,1,1,1,1,1,1
50,0,0,1,1,0,1
50,1,1,1,1,1,1
50,1,1,0,0,0,1
50,0,0,0,0,0,0
50,0,0,0,0,0,0
50,0,0,0,0,0,0
50,0,0,0,1,1,1
50,1,1,0,0,1,1
51,0,0,0,0,0,0
51,1,1,0,0,0,1
51,0,1,0,0,0,1
51,0,0,0,0,0,0
51,0,1,0,0,0,1
51,0,0,0,0,0,0
51,0,1,1,0,0,1
51,0,0,0,0,0,0
51,0,0,0,0,0,0
51,0,0,0,0,0,0
51,0,0,0,0,0,0
51,1,1,1,0,0,1
51,0,0,0,0,0,0
51,1,1,1,0,0,1
51,1,1,0,0,0,1
51,0,0,0,0,0,0
51,0,0,0,0,0,0
51,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
52,1,0,0,0,0,1
52,1,1,1,1,1,1
52,0,0,0,0,0,0
52,1,1,1,0,0,1
52,1,1,1,1,1,1
52,0,0,1,1,0,1
52,0,0,0,0,0,0
52,0,0,1,1,1,1
52,0,0,0,0,0,0
52,1,1,1,1,1,1
52,0,0,1,1,0,1
52,0,0,0,0,0,0
52,1,1,1,1,1,1
52,1,1,1,1,1,1
52,0,0,0,0,0,0
52,1,1,0,0,1,1
52,1,1,1,1,1,1
52,1,1,0,0,0,1
52,1,1,1,0,0,1
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,1,0,1,1,0,1
53,0,1,0,0,0,1
53,0,0,0,0,0,0
53,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,0,1,0,1
54,0,0,0,0,0,0
54,0,0,0,1,0,1
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,1,1,0,0,0,1
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,1,0,0,1
54,0,1,0,0,0,1
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,1,0,0,0,0,1
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,0,0,0,0
54,0,0,1,1,0,1
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,1,1,1,0,1,1
55,0,0,0,0,0,0
55,1,0,0,1,1,1
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,,,,,,0
55,1,1,0,0,1,1
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,1,1,0,1,1
55,1,0,1,0,1,1
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,0,0,0,0,0
55,0,1,1,0,1,1
55,0,0,0,0,0,0
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,0,0,1,0,1,1
56,0,0,1,0,0,1
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,1,1,1,1,1,1
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,1,1,1,0,0,1
56,1,1,1,1,1,1
56,1,1,1,1,1,1
56,0,0,0,0,0,0
56,1,1,0,0,0,1
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,1,0,0,0,0,1
56,1,1,1,0,0,1
56,0,0,0,0,0,0
56,0,1,0,0,0,1
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,1,1,0,0,0,1
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,0,0,0,0,0,0
56,1,1,1,0,0,1
56,0,1,1,0,0,1
57,0,0,0,0,0,0
57,1,0,1,1,0,1
57,0,0,0,0,0,0
57,1,1,1,1,1,1
57,0,0,0,1,0,1
57,0,1,1,1,1,1
57,1,1,1,1,1,1
57,0,1,0,0,0,1
57,1,1,1,0,1,1
57,0,0,0,0,0,0
57,0,0,0,1,0,1
57,0,0,0,0,0,0
57,0,1,0,0,0,1
57,1,0,1,0,1,1
57,1,1,0,0,0,1
57,0,0,0,0,0,0
57,0,0,1,0,0,1
57,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,1,1,0,0,0,1
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,1,0,0,0,0,1
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,1,1,1,1,0,1
5,0,0,1,0,0,1
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
59,0,1,1,0,0,1
59,1,1,1,1,1,1
59,0,0,0,0,0,0
59,0,0,0,0,0,0
59,0,0,0,0,0,0
59,0,0,0,0,0,0
59,0,0,0,0,0,0
59,0,0,0,0,0,0
59,0,0,1,1,0,1
59,0,1,1,0,0,1
59,1,1,1,0,0,1
59,0,0,0,0,0,0
59,0,0,0,0,0,0
59,0,1,1,1,1,1
59,0,0,0,0,0,0
59,0,1,0,0,1,1
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,1,1,1,0,1,1
60,0,0,0,0,0,0
60,,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,1,0,0,1,0,1
60,0,1,0,0,0,1
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
60,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,1,1,1,1,1,1
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,1,0,0,1,1
61,0,1,0,0,0,1
61,0,1,0,0,0,1
61,1,1,1,1,1,1
61,0,0,0,0,0,0
61,0,1,0,0,0,1
61,0,0,0,0,0,0
61,0,1,0,1,0,1
61,0,0,0,0,0,0
61,1,0,0,0,0,1
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
61,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,1,1,1,0,1
62,0,0,0,0,0,0
62,1,1,0,1,0,1
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,1,1,0,0,0,1
62,1,1,1,1,0,1
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,1,1,0,0,0,1
62,0,0,0,0,0,0
62,1,0,0,0,0,1
62,1,1,1,1,0,1
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,1,1,1,0,0,1
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
62,0,0,0,0,0,0
63,0,0,1,1,0,1
63,0,0,0,0,0,0
63,0,1,0,0,0,1
63,0,0,0,0,0,0
63,1,1,0,0,0,1
63,0,0,0,0,0,0
63,0,1,1,0,0,1
63,0,0,0,0,0,0
63,0,1,1,1,0,1
63,0,0,0,0,0,0
63,1,0,0,0,0,1
63,0,1,0,0,0,1
63,0,0,0,0,0,0
63,0,1,1,0,0,1
63,0,0,0,0,0,0
63,0,0,0,0,0,0
63,0,0,0,0,0,0
63,0,0,0,0,0,0
63,0,1,0,0,0,1
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,1,1,0,0,1
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,0,0,0,0,0
64,0,,0,0,1,1
64,1,1,1,0,0,1
64,0,0,0,0,0,0
65,0,0,0,0,0,0
65,0,0,0,0,0,0
65,0,0,1,0,0,1
65,1,1,1,1,0,1
65,1,1,1,1,0,1
65,0,0,0,0,0,0
65,0,0,0,0,0,0
65,0,0,0,1,0,1
65,1,1,1,0,0,1
65,0,1,1,1,1,1
65,1,1,1,1,1,1
65,1,1,1,1,0,1
65,1,1,1,1,1,1
65,1,1,1,1,1,1
65,1,1,0,1,0,1
65,0,0,1,1,0,1
65,1,1,1,1,1,1
65,1,1,1,0,0,1
65,1,1,0,0,1,1
65,1,1,1,1,1,1
65,0,0,0,0,0,0
66,0,0,0,0,0,0
66,0,0,0,0,0,0
66,1,1,1,1,1,1
66,0,0,0,0,0,0
66,0,0,0,0,0,0
66,0,0,0,1,0,1
66,0,0,0,0,0,0
66,0,0,0,0,0,0
66,0,0,0,0,0,0
66,1,1,1,0,0,1
66,0,0,0,0,0,0
66,0,0,0,0,0,0
66,0,0,0,0,0,0
66,,,,,,0
66,1,1,1,1,1,1
66,0,0,0,0,0,0
66,0,0,0,0,0,0
66,0,0,0,0,0,0
67,0,0,0,0,0,0
67,0,1,0,0,0,1
67,1,1,1,0,0,1
67,0,0,0,0,0,0
67,1,0,,1,0,1
67,0,0,0,0,0,0
67,0,0,0,0,0,0
67,0,0,0,0,0,0
67,1,1,0,0,0,1
67,0,0,0,0,0,0
67,0,0,0,0,0,0
67,0,0,0,0,0,0
67,0,0,0,0,0,0
67,0,0,0,0,0,0
67,1,1,1,1,1,1
67,0,0,0,0,0,0
67,0,0,0,0,0,0
67,0,0,0,0,0,0
67,1,1,1,1,0,1
67,0,0,0,0,0,0
67,1,1,1,1,1,1
67,0,0,0,0,1,1
67,1,1,1,0,0,1
67,1,1,1,0,0,1
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,0,1,0,0,0,1
6,0,0,0,0,0,0
6,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,1,0,0,1
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
69,0,0,0,0,0,0
70,0,1,1,1,0,1
70,0,0,0,0,0,0
70,0,0,0,0,1,1
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,1,1,1,1,1,1
70,1,1,0,0,0,1
70,0,0,0,0,0,0
70,1,1,1,1,0,1
70,0,1,1,1,0,1
70,0,0,0,0,1,1
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,0,0,0,0,0,0
70,1,1,1,1,1,1
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,0,0,0,0,0,0
71,1,1,1,0,0,1
71,0,0,0,0,0,0
72,0,1,0,0,0,1
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,,1,0,0,0,1
72,0,1,0,0,0,1
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,1,,,0,1
72,0,0,0,0,0,0
72,0,1,0,0,0,1
72,0,1,0,0,0,1
72,0,0,0,0,0,0
72,0,0,0,0,0,0
72,0,0,0,0,0,0
73,1,1,1,1,1,1
73,0,0,0,0,0,0
73,0,0,0,0,0,0
73,0,1,1,0,0,1
73,1,1,1,0,0,1
73,1,1,0,0,1,1
73,1,1,1,0,0,1
73,1,1,0,0,0,1
73,0,1,0,0,0,1
73,0,0,0,0,0,0
73,0,0,0,0,0,0
73,0,0,1,0,0,1
73,0,0,0,0,0,0
73,0,0,0,0,0,0
73,0,0,0,0,0,0
73,1,1,0,0,1,1
73,0,0,0,1,1,1
73,0,0,0,0,0,0
73,0,0,0,1,0,1
73,0,0,0,0,0,0
73,1,1,1,1,0,1
73,1,1,1,0,1,1
73,1,1,1,1,1,1
73,0,0,0,0,0,0
73,1,1,0,1,0,1
73,0,0,0,0,0,0
73,0,0,0,0,0,0
73,0,0,0,0,0,0
74,1,1,1,1,0,1
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,1,1,0,0,1
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,1,0,0,0,0,1
74,0,0,0,0,0,0
74,1,0,1,1,1,1
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,0,0,0,0,0,0
74,1,1,1,0,1,1
74,1,0,1,0,1,1
74,0,0,0,0,0,0
74,1,1,1,0,0,1
74,0,0,0,0,0,0
74,1,1,1,1,0,1
75,0,0,0,0,0,0
75,0,0,0,0,0,0
75,0,1,0,0,0,1
75,0,0,0,0,0,0
75,0,0,0,0,0,0
75,0,0,0,0,0,0
75,0,0,0,0,0,0
75,0,0,0,0,0,0
75,1,1,1,0,0,1
75,1,1,0,1,1,1
75,0,0,0,0,0,0
75,0,1,0,0,0,1
75,1,1,1,0,0,1
75,1,1,0,0,0,1
75,1,1,1,0,0,1
75,0,0,0,0,0,0
75,0,0,0,0,0,0
75,0,0,0,0,0,0
75,0,0,0,0,0,0
75,1,1,0,1,1,1
76,1,1,1,1,1,1
76,1,1,1,1,1,1
76,0,1,1,1,0,1
76,0,1,1,1,0,1
76,0,1,1,1,0,1
76,0,1,1,1,0,1
76,0,0,0,0,0,0
76,1,1,1,1,1,1
76,1,1,1,0,,1
76,1,1,1,1,1,1
76,0,1,1,1,0,1
76,0,1,1,0,0,1
76,0,1,1,1,0,1
76,0,0,1,0,0,1
76,1,1,1,1,1,1
76,0,0,0,0,0,0
76,1,1,1,1,0,1
76,1,1,1,1,1,1
76,0,0,0,0,0,0
76,0,1,1,1,0,1
76,0,1,1,1,0,1
76,1,1,1,1,1,1
76,1,1,0,0,0,1
76,0,1,1,1,0,1
76,0,0,0,0,0,0
76,1,1,1,1,1,1
76,1,1,1,1,0,1
76,0,0,0,0,0,0
76,0,1,1,1,0,1
76,1,1,1,1,1,1
76,0,0,0,0,0,0
76,1,1,0,0,0,1
76,1,1,1,1,1,1
76,0,1,1,1,0,1
76,0,0,0,0,0,0
76,0,1,1,1,0,1
76,0,1,1,1,0,1
76,1,1,1,1,1,1
76,0,0,0,0,0,0
76,0,0,0,0,0,0
76,0,0,0,0,0,0
76,0,1,1,1,0,1
76,1,1,1,1,1,1
77,0,0,1,0,0,1
77,0,0,0,0,0,0
77,0,0,0,0,0,0
77,0,0,0,0,0,0
77,0,0,0,0,0,0
77,1,0,1,1,1,1
77,0,0,0,0,0,0
77,0,0,0,0,0,0
77,0,0,0,0,0,0
77,0,0,0,0,0,0
77,1,1,1,1,1,1
77,1,1,1,1,1,1
77,0,0,0,0,0,0
77,0,0,0,0,0,0
77,0,0,0,0,0,0
77,1,1,1,1,1,1
7,0,1,0,0,0,1
7,0,0,0,0,0,0
7,1,1,1,1,1,1
7,1,1,1,0,0,1
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,1,1,0,0,1,1
7,0,1,0,0,0,1
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
79,0,1,0,0,0,1
79,0,0,0,0,0,0
79,0,0,0,0,0,0
79,0,0,0,0,0,0
79,0,0,0,0,0,0
79,0,0,0,0,0,0
79,0,0,0,0,0,0
79,0,0,0,0,0,0
79,,0,0,0,0,0
79,,0,1,0,0,1
79,0,1,0,0,0,1
79,0,0,0,0,0,0
79,0,0,0,0,0,0
79,1,0,0,0,0,1
0,1,0,0,0,0,1
0,0,0,0,0,0,0
0,1,1,1,1,1,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1,0,0,1,1,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,1,0,0,0,1
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,1,1,1,0,0,1
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,0,0,0,0
2,0,0,1,0,0,1
2,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,1,1,1,,1,1
3,1,1,1,0,0,1
3,0,0,1,1,0,1
3,1,1,0,0,0,1
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,1,0,0,0,1
3,0,0,0,0,0,0
3,1,1,0,0,0,1
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,0,0,0,0,0,0
3,1,1,1,1,0,1
3,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
4,1,1,0,0,0,1
4,0,0,1,0,0,1
4,0,0,0,0,0,0
4,1,1,0,0,0,1
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
4,1,1,1,0,0,1
4,0,0,0,0,0,0
4,0,0,1,0,0,1
4,0,0,0,0,0,0
4,0,1,0,0,0,1
4,0,0,0,0,0,0
4,1,0,1,0,0,1
4,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
5,1,1,0,0,0,1
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,1,1,0,0,0,1
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,,,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,1,1,0,0,0,1
5,1,1,1,1,1,1
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
5,1,1,0,1,0,1
5,0,0,0,0,0,0
6,0,0,0,0,0,0
6,1,1,0,1,0,1
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,1,0,0,0,0,1
6,0,0,0,0,1,1
6,0,0,0,0,0,0
6,0,0,0,0,0,0
6,1,0,0,1,0,1
6,1,1,0,1,0,1
6,0,1,0,0,0,1
6,1,1,1,1,0,1
6,0,0,0,0,0,0
6,1,0,0,0,0,1
6,0,0,0,1,0,1
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,1,0,0,0,1
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,1,1,1,0,0,1
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
7,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,,,,,,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,1,0,0,1,0,1
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,1,0,1,0,1
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,0,0,0,0
9,0,0,,0,0,0
9,0,0,0,0,0,0
90,0,0,1,1,0,1
90,0,0,0,0,0,0
90,1,1,1,1,0,1
90,1,1,1,1,0,1
90,1,0,1,1,1,1
90,1,1,1,1,0,1
90,0,0,0,1,0,1
90,0,0,0,0,0,0
90,1,0,1,0,0,1
90,0,1,1,0,0,1
90,0,0,0,0,0,0
90,1,0,1,0,0,1
90,0,0,0,0,0,0
90,0,0,0,0,0,0
90,1,1,1,1,0,1
90,0,1,0,0,0,1
90,0,0,1,0,0,1
90,1,1,1,1,1,1
90,1,0,1,0,0,1
90,1,0,1,,0,1
90,0,0,1,0,0,1
90,1,1,1,1,0,1
90,0,0,0,0,0,0
90,0,0,1,0,0,1
91,0,0,0,0,0,0
91,1,1,1,1,1,1
91,1,1,1,1,1,1
91,1,1,1,0,0,1
91,1,1,1,0,0,1
91,1,1,1,1,1,1
91,1,1,1,0,0,1
91,0,0,0,0,0,0
91,0,0,0,0,0,0
91,0,0,0,0,0,0
91,0,0,0,0,0,0
91,0,0,0,0,0,0
91,1,1,1,0,1,1
91,0,1,1,0,1,1
91,0,0,0,1,0,1
91,0,1,0,0,0,1
91,1,0,0,0,0,1
91,0,1,0,0,0,1
91,1,1,1,1,0,1
91,0,0,0,0,0,0
